imdb_id,title,soup
tt1568150,Joan Rivers: A Piece of Work,duringcreditssting womandirector joanrivers melissarivers kathygriffin rickistern rickistern rickistern documentary
tt0993779,Ricky Gervais Live 3: Fame,stand-upcomedi rickygervais dominicbrigstocke dominicbrigstocke dominicbrigstocke comedy
tt1399683,Winter's Bone,father court bail girl aftercreditssting duringcreditssting womandirector jenniferlawrence johnhawkes kevinbreznahan debragranik debragranik debragranik drama
tt0892791,Shrek Forever After,ogr 3d mikemyers eddiemurphy camerondiaz mikemitchell mikemitchell mikemitchell comedy adventure fantasy animation family
tt1204773,Everyone Else,womandirector birgitminichmayr larseidinger hans-jochenwagner marenade marenade marenade drama romance
tt1179794,TiMER,arrangedmarriag failur nearfutur womandirector emmacaulfield michelleborth johnpatrickamedori jacschaeffer jacschaeffer jacschaeffer fantasy drama comedy sciencefiction romance
tt0813980,24: Redemption,kiefersutherland cherryjones bobgunton joncassar joncassar joncassar action adventure crime
tt1325004,The Twilight Saga: Eclipse,vampir graduat bite immort werewolf fangvamp kristenstewart robertpattinson taylorlautner davidslade davidslade davidslade adventure fantasy drama romance
tt1157685,The Betrayal (Nerakhoon),womandirector ellenkuras ellenkuras ellenkuras documentary foreign
tt1191111,Enter the Void,prostitut hallucin stripclub afterlif surreal drugtrip unsimulatedsex drug incest drugdeal newfrenchextrem nathanielbrown pazdelahuerta cyrilroy gasparnoé gasparnoé gasparnoé fantasy drama
tt0938283,The Last Airbender,fire ice warship princ kingdom water villag arrest remak attack spirit world noahringer nicolapeltz jacksonrathbone m.nightshyamalan m.nightshyamalan m.nightshyamalan action adventure family fantasy
tt0070959,State of Siege,guerrilla curfew martiallaw tortur yvesmontand renatosalvatori o.e.hasse costa-gavras costa-gavras costa-gavras drama thriller
tt0076210,The Island of Dr. Moreau,experi mutant island genet hybrid remak medicalexperi burtlancaster michaelyork nigeldavenport dontaylor dontaylor dontaylor sciencefiction
tt0416716,Empire of Dreams: The Story of the Star Wars Trilogy,filmhistori audit makingof spaceopera robertclotworthy kennybaker jimbloom kevinburns kevinburns kevinburns documentary
tt1308667,South Park: Imaginationland,goodvsevil adulthumor imaginaryland wager suicidemiss imagin treyparker mattstone adrienbeard treyparker treyparker treyparker animation comedy
tt0790769,Kurt Cobain: About a Son,kurtcobain ajschnack ajschnack ajschnack documentary music
tt1424381,Predators,hunter predat yakuza huntinghumanb alienlife-form sequel alien alienplanet jungl soldier warrior tophergrace alicebraga laurencefishburne nimródantal nimródantal nimródantal action sciencefiction adventure thriller
tt1323594,Despicable Me,adoptivefath orphanag life'sdream rivalri steal ballet littlegirl orphan fatherdaughterrelationship tomboy mothersonrelationship intellig kid evildoctor duringcreditssting minion supervillain 3d stevecarell jasonsegel russellbrand pierrecoffin pierrecoffin pierrecoffin animation family
tt1375666,Inception,lossoflov dream kidnap sleep subconsci heist redempt leonardodicaprio josephgordon-levitt ellenpage christophernolan christophernolan christophernolan action thriller sciencefiction mystery adventure
tt1375670,Grown Ups,overweight swing foot convert arrow adamsandler salmahayek mariabello dennisdugan dennisdugan dennisdugan comedy
tt1101048,Thirst,laceychabert tyghrunyan mercedesmcnab jefferyscottlando jefferyscottlando jefferyscottlando drama foreign horror thriller
tt0963966,The Sorcerer's Apprentice,witch fire wolf fountain magic book castl water apprentic train merlin love mission sorcer dragon aftercreditssting nicolascage jaybaruchel monicabellucci jonturteltaub jonturteltaub jonturteltaub fantasy adventure action comedy drama
tt0800228,Swedish Auto,lukashaas januaryjones briannedavis dereksieg dereksieg dereksieg drama romance
tt1013743,Knight and Day,spi airport gasstat garag pilot chase secretag rope explodingbuild carchas policecar boygenius duringcreditssting tomcruise camerondiaz petersarsgaard jamesmangold jamesmangold jamesmangold action comedy
tt0446750,Nightwatching,painter biographi martinfreeman emilyholmes evabirthistle petergreenaway petergreenaway petergreenaway drama history
tt1155076,The Karate Kid,duringcreditssting jadensmith jackiechan tarajip.henson haraldzwart haraldzwart haraldzwart action adventure drama family
tt0842926,The Kids Are All Right,lesbianrelationship lesbian dinner motorcycl argument artificialinsemin womandirector juliannemoore annettebening markruffalo lisacholodenko lisacholodenko lisacholodenko comedy drama
tt1273235,A Serbian Film,malenud femalenud pornographi rape sex sadist sexualabus underworld pedophilia pervers mask masoch machet sadism necrophilia insan sadomasoch pornostar bloodsplatt murder independentfilm gore antisocialpersonalitydisord blood statutoryrap plottwist sexualviol atroc sadist brutal violenc rage maskedman splatter sexualsad pervert incest death mad roughsex peni evil psychot masochist bdsm macabr snufffilm metafilm srđantodorović sergejtrifunović jelenagavrilović srđanspasojević srđanspasojević srđanspasojević horror crime thriller
tt1248971,Cherrybomb,independentfilm womandirector rupertgrint robertsheehan kimberleynixon lisabarrosd'sa lisabarrosd'sa lisabarrosd'sa drama romance thriller
tt1569923,Batman: Under the Red Hood,martialart dccomic vigilant joker superhero basedoncom organizedcrim billionair fictionalc superpow maskedsuperhero brucegreenwood jensenackles neilpatrickharris brandonvietti brandonvietti brandonvietti action animation
tt0944835,Salt,assassin spi cia kidnap coldwar sovietunion doubleag raceagainsttim reveng ontherun shootout espionag femaleprotagonist hitwoman terror violenc russianspi actionheroin angelinajolie lievschreiber chiwetelejiofor phillipnoyce phillipnoyce phillipnoyce action mystery thriller
tt1396557,Winnebago Man,underground profan independentfilm internet reclus jackrebney bensteinbauer nickprueher bensteinbauer bensteinbauer bensteinbauer comedy documentary
tt0485947,Mr. Nobody,surreal jaredleto dianekruger linhđanphạm jacovandormael jacovandormael jacovandormael sciencefiction drama romance fantasy
tt0427152,Dinner for Schmucks,mous idiot mindcontrol taxidermi aftercreditssting duringcreditssting stevecarell paulrudd stephanieszostak jayroach jayroach jayroach comedy
tt0105019,The Northerners,netherland vorort neglect butcher butcher'sshop neighbor jackwouterse annetmalherbe rudolflucieer alexvanwarmerdam alexvanwarmerdam alexvanwarmerdam comedy
tt1386932,Ip Man 2,martialart sport british hongkong bail master labor donnieyen sammohung simonyam wilsonyip wilsonyip wilsonyip action history drama
tt1438254,Charlie St. Cloud,brotherbrotherrelationship basedonnovel sail ghost youngadult zacefron amandacrew charlietahan burrsteers burrsteers burrsteers drama
tt1205535,The Rebound,newyork nanni cheatinghusband divorc olderwomanyoungermanrelationship catherinezeta-jones justinbartha artgarfunkel bartfreundlich bartfreundlich bartfreundlich comedy
tt1386588,The Other Guys,narrat firetruck shotintheshould buddycomedi carjack aftercreditssting duringcreditssting willferrell markwahlberg evamendes adammckay adammckay adammckay action comedy crime
tt2700330,The Two Escobars,sport maríaesterescobar franciscomaturana alexisgarcíav. jeffzimbalist jeffzimbalist jeffzimbalist crime documentary
tt0870210,All Tomorrow's Parties,musicfestiv jarviscocker davidcross jerrygarcia jonathancaouette jonathancaouette jonathancaouette documentary music
tt1320253,The Expendables,tattoo martialart sniper island mercenari bridg rescu escap church drug blade ensemblecast duringcreditssting sylvesterstallone jasonstatham dolphlundgren sylvesterstallone sylvesterstallone sylvesterstallone thriller adventure action
tt0446029,Scott Pilgrim vs. the World,whip hipster unconsci girlfight aftercreditssting michaelcera maryelizabethwinstead kieranculkin edgarwright edgarwright edgarwright action adventure comedy
tt1313092,Animal Kingdom,jamesfrecheville benmendelsohn joeledgerton davidmichôd davidmichôd davidmichôd drama thriller crime
tt1020558,Centurion,romanempir ancientrom ancientworld violenc britain behindenemylin solesurvivor michaelfassbender olgakurylenko davidmorrissey neilmarshall neilmarshall neilmarshall adventure action drama
tt1020938,Babies,duringcreditssting bayar hattie bayar thomasbalmès thomasbalmès thomasbalmès documentary
tt1220214,Heartless,gangsterboss birthmark pactwiththedevil jimsturgess noelclarke eddiemarsan philipridley philipridley philipridley drama horror thriller
tt0464154,Piranha 3D,yacht movieinmovi scubadiv piranha springbreak maneatenbymonst 3d elisabethshue adamscott jerryo'connell alexandreaja alexandreaja alexandreaja comedy horror
tt1285309,The Joneses,independentfilm duringcreditssting davidduchovny demimoore amberheard derrickborte derrickborte derrickborte comedy drama
tt0411951,TEKKEN,martialart dystopia basedonvideogam martialartstourna jonfoo kellyoverton cary-hiroyukitagawa dwighth.little dwighth.little dwighth.little crime drama action thriller sciencefiction
tt0142235,Dragon Ball Z: Dead Zone,"anim dragonball, toshiofurukawa mayumitanaka akirakamiya daisukenishio daisukenishio daisukenishio animation"
tt1440728,The American,prostitut sweden suspens priest verylittledialogu georgeclooney violanteplacido theklareuten antoncorbijn antoncorbijn antoncorbijn crime drama thriller
tt0889573,The Switch,alcohol singlepar babi restaur aquarium sperm littleboy malefemalerelationship pregnant artificialinsemin jasonbateman jenniferaniston jeffgoldblum joshgordon joshgordon joshgordon comedy romance drama
tt1558250,Gasland,water gas pollut energi pollutedriv contamin waterpollut frack joshfox joshfox joshfox joshfox documentary
tt0107086,Hated:  GG Allin & the Murder Junkies,ggallin toddphillips toddphillips toddphillips documentary music
tt0985694,Machete,illegalimmigr immigrationlaw machet politician deathofachild dannytrejo michellerodriguez jessicaalba robertrodriguez robertrodriguez robertrodriguez action comedy thriller
tt1322312,Going the Distance,malenud sex sanfrancisco waitress newspap bar nuditi airplan malefemalerelationship writer newyorkc masturb phonesex textmessag intern longdistancerelationship womandirector recordcompani drewbarrymore justinlong charlieday nanetteburstein nanetteburstein nanetteburstein comedy drama romance
tt0038104,A Song to Remember,compos biographi pianist paulmuni merleoberon cornelwilde charlesvidor charlesvidor charlesvidor music drama
tt1666186,Vampires Suck,vampir highschool prom spoof horrorspoof teenag duringcreditssting chrisriggi mattlanter jennproske jasonfriedberg jasonfriedberg jasonfriedberg horror comedy
tt1220634,Resident Evil: Afterlife,post-apocalypt dystopia undead biohazard evilcorpor zombi basedonvideogam duringcreditssting 3d millajovovich wentworthmiller alilarter paulw.s.anderson paulw.s.anderson paulw.s.anderson action adventure horror sciencefiction
tt1285016,The Social Network,hacker hack creator fratparti intellectualproperti entrepreneur arrog jesseeisenberg andrewgarfield justintimberlake davidfincher davidfincher davidfincher drama
tt0840361,The Town,basedonnovel moneylaund ambul boston massachusett bankmanag drugdeal florist flowershop hold-uprobberi volunt stolenmoney friend carsetonfir policechas bestfriend fenwaypark benaffleck rebeccahall jeremyrenner benaffleck benaffleck benaffleck crime drama thriller
tt1282140,Easy A,lie highschool school teenmovi rumor emmastone amandabynes pennbadgley willgluck willgluck willgluck comedy
tt0879870,Eat Pray Love,indonesia femaleprotagonist india divorc juliaroberts jamesfranco javierbardem ryanmurphy ryanmurphy ryanmurphy drama
tt1049402,Howl,poetri literatur freedom homosexu independentfilm psychiatrichospit jamesfranco jonhamm mary-louiseparker robepstein robepstein robepstein drama
tt1356864,I'm Still Here,duringcreditssting joaquinphoenix seanpenn brucewillis caseyaffleck caseyaffleck caseyaffleck music comedy drama
tt1067733,"Patrik, Age 1.5",gay adopt womandirector gustafskarsgård torkelpetersson tomljungman ellalemhagen ellalemhagen ellalemhagen drama comedy
tt0817177,Flipped,shyness basedonnovel unrequitedlov neighbor familyrelationship younglov oppositesattract adolescentboy basedonyoungadultnovel madelinecarroll callanmcauliffe rebeccademornay robreiner robreiner robreiner romance drama
tt1027718,Wall Street: Money Never Sleeps,duringcreditssting michaeldouglas shialabeouf joshbrolin oliverstone oliverstone oliverstone drama crime
tt0172202,Buster Keaton: A Hard Act to Follow,filmdirector comedian biographi filmhistori silentfilm busterkeaton lindsayanderson eleanorkeaton kevinbrownlow kevinbrownlow kevinbrownlow comedy documentary
tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,owl emilybarclay abbiecornish essiedavis zacksnyder zacksnyder zacksnyder animation adventure family fantasy
tt0804497,It's Kind of a Funny Story,suicid depress independentfilm comingofag teenmovi teenag psychiatricward womandirector basedonyoungadultnovel keirgilchrist emmaroberts zachgalifianakis ryanfleck ryanfleck ryanfleck comedy drama
tt0090579,Abel,mama'sboy cowardli alexvanwarmerdam henrigarcin olgazuiderhoek alexvanwarmerdam alexvanwarmerdam alexvanwarmerdam comedy foreign
